"","white","wage","Dany","Dmult","maemp","scht","qmab","qmab2","qvab","qvab2","paed_u","maed_u","agepa","agema","sib_u","wagebin"
"2984",1,1.62530131731182,0,"None",1,1,3,2,2,3,9,9,52,46,1,0
"2985",1,2.49797268840485,1,">=A/eq",1,3,3,5,4,4,9,9,46,43,1,1
"2986",1,2.74846776202321,1,">=A/eq",1,2,2,4,3,4,13,11,47,42,1,1
"2987",1,1.32888387190178,1,">=A/eq",0,3,5,4,4,4,11,11,58,50,7,0
"2988",1,2.57365880464204,1,"O/eq",1,1,4,2,5,3,9,10,44,38,4,1
"2989",1,1.26096177124418,1,"O/eq",0,2,5,5,3,4,9,9,55,48,1,0
"2990",1,1.06502587744035,0,"None",0,1,4,1,2,2,9,9,48,45,0,0
"2991",1,1.11877585900947,0,"None",0,1,3,4,1,3,9,9,37,40,0,0
"2992",1,1.09747189283371,0,"None",0,1,1,1,1,1,9,9,69,49,0,0
"2993",1,0.562186214141548,0,"None",1,1,2,3,5,5,8,9,40,42,3,0
"2994",1,2.49820433137938,1,">=A/eq",1,1,1,3,3,4,10,9,41,40,1,1
"2995",1,0.681708190357312,0,"None",0,1,1,2,4,2,9,10,66,53,0,0
"2996",1,2.59757015947252,1,">=A/eq",1,3,2,3,3,4,9,9,53,47,1,1
"2997",1,1.91203672252596,0,"None",1,1,1,2,1,2,9,9,51,44,1,0
"2998",1,1.99249680293724,1,">=A/eq",0,1,4,4,1,3,10,9,60,58,4,0
"2999",1,2.11180580221117,1,">=A/eq",0,1,1,1,2,1,0,0,44,44,0,1
"3000",1,1.23542535793968,0,"None",0,1,5,3,4,3,8,9,62,61,2,0
"3001",1,2.08335566706955,1,">=A/eq",1,4,1,2,1,2,10,10,46,45,5,0
"3002",1,1.91285716788843,1,">=A/eq",1,1,4,2,4,3,9,9,42,39,2,0
"3003",1,1.47793623898178,0,">=A/eq",0,1,1,2,1,1,0,0,53,54,0,0
"3004",1,1.70854390272871,1,">=A/eq",0,1,1,3,1,3,0,0,54,54,0,0
"3005",1,1.75119426124729,0,"None",0,2,3,2,1,2,9,9,53,46,0,0
"3006",1,1.70596734713763,1,"O/eq",1,3,1,5,5,5,9,9,45,41,2,0
"3007",1,2.20591439749114,1,">=A/eq",0,4,3,5,3,3,17,11,48,53,0,1
"3008",1,1.63717874605208,0,"None",0,2,2,1,1,1,10,12,39,35,0,0
"3009",1,2.38096815114841,0,"O/eq",1,2,3,1,1,1,9,9,50,47,4,0
"3010",1,2.14196099108085,0,"None",0,1,2,2,3,2,0,0,57,48,1,0
"3011",1,1.50092234485783,1,">=A/eq",1,3,5,5,5,5,9,9,48,48,4,0
"3012",1,1.97596057853662,1,">=A/eq",1,2,2,4,2,2,11,9,53,50,3,1
"3013",1,1.39194089686498,0,"None",0,1,2,1,1,1,0,0,41,36,0,0
"3014",1,2.3652049456723,1,">=A/eq",1,1,3,5,2,4,9,9,52,47,2,1
"3015",1,1.54494850151241,0,"None",1,1,4,4,5,3,10,10,39,36,3,0
"3016",1,1.67715307604522,1,">=A/eq",1,1,1,3,1,1,9,10,41,35,2,0
"3017",1,0.892580704530701,0,"None",1,1,1,1,1,1,9,10,43,37,3,0
"3018",1,1.95792694622651,1,">=A/eq",0,5,2,3,3,3,9,10,50,50,0,0
"3019",1,1.21068869973533,1,"O/eq",0,1,1,1,3,3,9,9,48,50,0,0
"3020",1,1.90604526177048,1,">=A/eq",1,3,4,5,4,5,9,9,54,49,3,0
"3021",1,1.44108182052151,1,">=A/eq",1,1,2,5,2,3,9,9,50,40,1,0
"3022",1,2.18298792419955,1,">=A/eq",0,3,4,5,5,4,9,9,52,49,5,0
"3023",1,1.60940075968392,1,">=A/eq",1,2,3,4,2,3,10,9,41,43,1,0
"3024",1,1.33072952856309,0,"None",0,2,2,1,1,1,0,0,37,36,0,0
"3025",1,2.84076081193052,1,">=A/eq",1,1,5,5,5,5,9,10,45,47,2,1
"3026",1,2.26413509156555,1,">=A/eq",0,2,3,5,2,4,9,9,44,37,0,0
"3027",1,2.54454381740652,1,">=A/eq",1,4,4,4,5,4,17,18,37,34,3,1
"3028",1,1.07863911543973,0,"None",0,1,1,1,1,1,9,9,47,46,0,0
"3029",1,2.47754774009809,1,">=A/eq",1,3,4,5,5,5,10,11,60,60,4,1
"3030",1,1.46687769470736,0,"None",0,2,2,1,1,2,9,9,50,49,5,0
"3031",1,1.56663458631374,0,"O/eq",1,1,2,3,1,3,8,9,57,48,2,0
"3032",1,1.69474264024756,1,"O/eq",1,3,2,5,5,5,9,10,49,40,2,0
"3033",1,1.12192726461217,0,">=A/eq",0,1,1,3,2,2,9,10,42,39,2,0
"3034",1,1.56744174403138,1,">=A/eq",0,1,4,5,3,4,9,9,44,43,2,0
"3035",1,1.83251997339539,1,"O/eq",1,3,4,3,3,2,10,11,39,36,4,0
"3036",1,2.66646959562786,0,"None",1,2,3,2,1,2,9,9,56,53,1,1
"3037",1,1.37612704001367,0,"None",1,1,4,4,3,4,9,9,47,41,0,0
"3038",1,2.066149946535,0,"None",0,1,2,3,1,4,9,9,63,53,3,0
"3039",1,2.32821688358672,0,"None",1,2,2,5,2,3,12,10,39,37,1,0
"3040",1,2.37587525206618,0,"None",0,2,5,5,1,4,0,0,38,45,0,0
"3041",1,1.83164432598278,0,">=A/eq",1,1,4,4,2,3,11,11,49,50,5,1
"3042",1,2.31353148818016,0,"None",1,1,2,2,2,2,10,10,38,37,2,1
"3043",1,1.82517557381652,1,">=A/eq",1,3,1,3,4,4,9,9,55,52,1,0
"3044",1,1.45827842783183,1,"O/eq",1,1,4,5,4,4,9,9,47,39,5,0
"3045",1,1.93768393550999,1,">=A/eq",0,3,5,4,5,4,0,0,56,53,0,1
"3046",1,2.4267897864338,1,">=A/eq",1,3,5,5,5,5,9,9,42,44,1,1
"3047",1,1.92055693361908,1,"O/eq",1,3,5,5,4,5,9,9,46,42,2,0
"3048",1,1.40294094895944,1,">=A/eq",0,1,1,1,1,1,10,9,57,55,0,0
"3049",1,2.2567372226622,1,"O/eq",1,1,4,5,4,5,9,10,52,39,2,0
"3050",1,1.76579227740876,0,">=A/eq",1,1,1,1,1,2,9,9,43,40,1,0
"3051",1,2.37630160455592,1,">=A/eq",0,3,4,5,4,5,11,9,45,43,3,0
"3052",1,1.01997719355859,0,"None",1,2,2,2,1,3,9,9,43,40,5,0
"3053",1,1.84249636204914,0,"O/eq",1,1,3,4,1,4,9,9,44,42,3,0
"3054",1,1.10150527884252,1,"O/eq",1,2,1,4,1,2,8,10,46,37,3,0
"3055",1,2.26038540480658,0,">=A/eq",1,1,5,2,3,1,10,10,35,36,3,1
"3056",1,2.128095646156,1,">=A/eq",1,3,5,5,4,5,9,11,52,45,1,1
"3057",1,1.02084941440262,0,"None",0,2,1,2,1,1,9,9,46,40,0,0
"3058",1,2.42165698367171,1,">=A/eq",1,3,5,5,5,4,9,11,42,39,1,1
"3059",1,2.04162153531797,0,"None",0,2,3,3,1,1,9,10,42,40,2,0
"3060",1,1.95235990709625,1,">=A/eq",0,2,1,5,2,2,11,9,53,55,0,1
"3061",1,1.51016850629822,0,"None",0,2,1,3,1,3,10,10,39,35,4,0
"3062",1,1.75725856912323,1,">=A/eq",1,3,5,5,5,5,12,10,38,35,1,1
"3063",1,2.72135761519894,1,">=A/eq",1,1,5,4,4,4,10,9,53,47,1,1
"3064",1,2.12590077705682,1,">=A/eq",1,1,3,5,2,4,11,10,43,40,0,1
"3065",1,1.85642764251679,1,"O/eq",0,2,2,2,2,3,9,9,51,46,1,0
"3066",0,1.86447951197624,0,">=A/eq",0,1,2,2,1,1,11,7,50,53,4,0
"3067",1,1.32633408694528,1,">=A/eq",1,3,5,5,5,5,11,11,40,43,1,0
"3068",1,2.00229097274132,1,">=A/eq",1,1,4,5,5,5,9,9,58,51,1,0
"3069",1,2.10370999248698,1,"O/eq",0,1,4,3,2,3,0,0,52,50,3,0
"3070",1,1.54316765116528,0,"None",1,1,1,3,2,2,9,9,41,40,2,0
"3071",1,2.66151349199935,1,">=A/eq",0,1,5,4,4,5,13,9,45,45,6,1
"3072",1,2.57321724947542,1,">=A/eq",0,1,5,5,2,3,13,9,45,45,6,1
"3073",1,2.21531550958752,1,"O/eq",1,1,2,2,1,2,9,9,48,50,2,1
"3074",1,1.67202276363969,1,">=A/eq",0,2,1,4,4,3,17,9,41,48,0,0
"3075",1,3.07719520339742,1,">=A/eq",1,1,4,5,3,5,9,13,49,44,1,1
"3076",1,1.55652269907296,0,"None",1,2,1,2,2,2,9,9,48,45,1,0
"3077",1,2.034850562457,0,"None",1,2,1,2,2,1,9,10,42,35,1,0
"3078",1,1.7495621778071,1,"O/eq",1,3,4,5,4,5,10,10,43,36,3,0
"3079",1,2.19469123403542,1,"O/eq",1,1,3,4,2,2,11,10,40,37,2,0
"3080",1,1.92187656508758,1,">=A/eq",0,3,3,5,4,5,15,17,48,52,1,0
"3081",1,2.52687429194338,1,">=A/eq",0,4,3,4,4,4,11,10,53,49,1,0
"3082",1,2.57537204679102,1,"O/eq",1,2,2,4,2,2,10,10,37,36,1,0
"3083",1,2.02484935242683,1,"O/eq",1,1,2,4,1,4,12,9,48,48,2,1
"3084",1,1.90363941923716,1,"O/eq",0,2,5,5,2,4,9,10,40,38,4,0
"3085",1,1.30475280643441,0,"None",0,1,3,1,1,1,0,0,46,45,6,0
"3086",1,1.95489681139588,0,"None",1,1,1,2,1,1,9,10,38,32,5,0
"3087",1,2.32465025153942,1,"O/eq",0,1,3,3,2,3,10,10,40,36,3,0
"3088",1,1.45909527828917,1,"O/eq",1,1,1,1,1,2,9,9,52,53,5,0
"3089",1,1.68465549196117,1,">=A/eq",1,1,5,5,3,5,11,11,47,41,2,1
"3090",1,1.41417827666737,1,"O/eq",0,2,5,3,3,4,9,9,59,56,5,0
"3091",1,2.72458315105177,1,">=A/eq",1,1,5,5,4,5,10,10,38,36,2,1
"3092",1,2.43047486268915,1,"O/eq",1,2,1,3,2,3,9,9,43,47,3,0
"3093",1,1.12734530610032,0,"None",0,1,1,3,2,1,9,9,45,41,1,0
"3094",1,2.7468004510738,1,">=A/eq",0,1,2,5,3,5,9,11,44,40,1,1
"3095",1,1.36813553678803,0,"None",0,1,2,1,1,1,9,9,46,46,0,0
"3096",1,2.46739392937161,1,"O/eq",1,1,3,5,5,4,9,9,43,40,0,0
"3097",1,1.73108425852843,0,">=A/eq",0,1,4,2,1,1,0,0,46,44,2,0
"3098",1,2.72837963979691,1,">=A/eq",1,1,5,5,4,4,9,9,49,43,1,1
"3099",1,1.70144226797856,1,">=A/eq",1,1,2,4,3,4,9,10,43,38,1,0
"3100",1,1.74018028238788,1,">=A/eq",1,1,1,4,3,4,8,9,68,54,6,0
"3101",1,2.441614869982,1,"O/eq",1,1,3,3,4,4,9,9,46,43,4,0
"3102",1,3.03781328559854,1,">=A/eq",0,1,5,4,4,4,10,9,49,54,0,1
"3103",1,1.3016808310058,1,">=A/eq",0,1,1,4,2,4,8,9,49,44,1,0
"3104",1,1.79803411709144,1,"O/eq",0,1,4,2,3,3,9,9,45,44,6,0
"3105",1,1.72215987485833,1,"O/eq",1,1,1,2,3,3,10,10,40,40,1,0
"3106",1,1.61156701296568,1,"O/eq",1,1,4,5,2,4,9,12,45,41,2,0
"3107",1,2.20999603555538,1,"O/eq",1,1,1,2,1,1,9,10,41,39,4,0
"3108",1,2.32021168898791,1,"O/eq",1,1,1,2,3,3,9,9,65,50,4,0
"3109",1,1.8468682304956,1,">=A/eq",1,1,4,4,3,4,9,10,38,37,4,1
"3110",1,1.48205745243467,1,"O/eq",1,1,2,4,2,2,9,9,36,37,8,0
"3111",1,2.14712836965919,1,">=A/eq",0,1,5,5,5,5,18,10,43,40,4,1
"3112",1,1.80284264869988,1,"O/eq",0,1,1,2,3,1,9,10,41,42,2,0
"3113",1,1.66267969505862,0,"None",0,1,1,1,1,1,9,9,41,37,0,0
"3114",1,1.91502018505708,1,">=A/eq",0,1,3,3,4,3,10,9,52,46,0,1
"3115",1,1.71233818097971,0,"None",1,1,4,2,2,2,9,9,50,48,2,0
"3116",1,0.821048838319257,0,"None",0,1,1,1,1,1,9,12,51,46,0,0
"3117",1,1.95546154258773,1,">=A/eq",1,1,2,4,4,4,9,10,50,39,3,0
"3118",1,2.22958164219744,1,">=A/eq",1,3,4,5,5,5,10,9,44,42,3,0
"3119",1,1.09281269554048,0,"None",1,1,3,1,1,2,9,9,60,46,7,0
"3120",1,1.71951373061165,1,">=A/eq",0,1,4,2,5,5,9,10,46,44,4,0
"3121",1,1.76918664202095,1,"O/eq",1,1,2,1,4,2,9,9,58,54,2,0
"3122",1,3.09226862248033,1,">=A/eq",0,4,5,5,3,5,9,9,55,54,0,1
"3123",1,2.33226524759084,1,">=A/eq",1,1,5,4,4,5,9,11,41,40,2,1
"3124",1,1.76004290464335,0,"None",1,1,2,2,5,5,9,9,56,53,2,0
"3125",1,1.90008581057191,0,"None",0,1,2,3,4,3,9,9,50,43,3,0
"3126",1,2.34012554609217,1,">=A/eq",1,1,3,4,4,5,9,10,42,39,3,1
"3127",1,2.95757179684005,1,">=A/eq",0,1,1,4,4,3,10,10,41,43,2,1
"3128",1,2.33987645269371,1,">=A/eq",0,1,2,3,4,4,9,9,42,41,1,1
"3129",1,1.70967079792172,0,"O/eq",0,1,2,1,4,1,9,9,47,43,2,0
"3130",1,1.60261958511546,0,"None",0,1,2,2,3,1,9,11,52,49,0,0
"3131",1,2.04707972612232,1,"O/eq",1,1,2,1,2,1,9,9,45,40,2,0
"3132",1,1.94321611127816,1,">=A/eq",1,1,3,3,2,1,9,9,51,50,1,0
"3133",1,1.0349136441946,0,"O/eq",0,1,1,1,1,1,9,9,56,59,4,0
"3134",1,3.22357019479387,1,">=A/eq",1,4,3,4,5,4,11,11,44,46,1,1
"3135",1,1.97663888102398,0,"None",1,1,1,2,1,2,9,9,42,40,6,0
"3136",1,2.55238064588048,1,">=A/eq",1,1,5,5,3,5,11,9,58,53,3,1
"3137",1,2.41528289462439,1,">=A/eq",0,1,1,4,4,4,9,9,48,42,5,1
"3138",1,2.40707179321908,0,"O/eq",1,1,2,2,3,1,9,9,45,44,0,1
"3139",1,1.33335087890736,0,"None",1,1,4,1,2,1,9,9,43,47,1,0
"3140",1,2.24230816424824,1,"O/eq",1,1,2,3,4,4,9,9,52,52,2,0
"3141",1,2.62329074367881,1,">=A/eq",0,1,5,5,5,4,10,9,45,44,2,1
"3142",1,1.42536058928818,1,"O/eq",1,1,3,2,1,2,9,10,49,46,4,0
"3143",1,1.13861965900287,0,">=A/eq",0,1,1,1,1,1,11,9,53,49,3,0
"3144",1,1.63571657263674,0,"None",0,1,3,2,1,2,9,9,52,43,0,0
"3145",1,1.87431225832552,0,"O/eq",1,1,2,1,1,1,9,9,50,47,6,0
"3146",1,1.91347866528668,1,">=A/eq",0,1,5,5,2,4,9,9,47,45,0,0
"3147",1,2.05574177834205,1,"O/eq",1,1,5,1,4,4,9,9,33,32,1,1
"3148",1,2.43750687944702,1,">=A/eq",1,3,5,5,5,5,9,9,46,42,1,0
"3149",1,1.34429497434757,0,"None",1,1,4,1,4,3,9,9,48,44,2,0
"3150",1,1.99536692164838,0,"None",1,1,3,3,3,3,9,9,45,44,4,0
"3151",1,1.73123406199738,0,">=A/eq",0,1,2,2,2,2,9,9,55,48,0,0
"3152",1,1.67746554641053,0,"None",0,1,5,1,1,1,9,9,43,41,2,0
"3153",1,2.07297351188026,0,"None",1,2,2,2,2,1,11,10,40,40,6,0
"3154",1,1.79675769130699,1,"O/eq",1,1,4,3,4,3,9,9,45,46,5,0
"3155",1,2.06135361059569,1,">=A/eq",1,1,4,4,5,5,10,10,37,35,4,1
"3156",1,2.21421345183625,1,">=A/eq",0,1,3,3,3,3,9,9,55,51,7,1
"3157",1,1.26911466754973,1,">=A/eq",0,1,1,1,3,1,9,10,42,38,4,0
"3158",1,1.69892320293002,1,">=A/eq",0,1,4,3,5,4,9,9,46,43,3,0
"3159",1,2.53407687810249,1,"O/eq",1,3,5,4,4,4,10,11,39,37,1,1
"3160",1,1.83264375990257,1,">=A/eq",0,1,5,5,5,5,9,12,42,40,2,0
"3161",1,1.49027422629297,0,"None",1,1,4,3,2,1,10,10,39,34,3,0
"3162",1,2.44699199986644,1,"O/eq",0,1,5,2,4,2,0,0,40,35,0,1
"3163",1,1.06182891642675,0,"None",1,1,1,1,1,1,9,9,41,44,4,0
"3164",1,1.22429357143119,1,"O/eq",1,1,2,3,3,5,9,10,58,49,4,0
"3165",1,2.29576048883609,1,"O/eq",0,1,1,2,3,4,9,10,51,45,6,0
"3166",1,2.41016543842852,1,">=A/eq",1,1,5,3,4,3,9,10,43,41,3,0
"3167",1,1.24368261848576,1,"O/eq",1,1,3,5,4,4,10,10,38,36,0,0
"3168",1,1.83743432839401,1,">=A/eq",1,1,3,4,3,3,9,10,48,37,1,0
"3169",1,1.55285068857483,0,"None",1,1,5,2,3,3,10,9,46,51,4,0
"3170",1,2.55321074672975,1,">=A/eq",1,1,4,5,5,5,10,11,43,41,3,1
"3171",1,1.80014316830784,0,"None",0,1,2,1,1,3,11,9,53,49,1,0
"3172",1,1.34042768459767,1,"O/eq",1,5,3,3,3,2,9,10,41,39,3,0
"3173",1,1.38366788672283,0,"None",0,5,2,3,3,2,9,9,56,54,3,0
"3174",1,1.93647916475311,1,">=A/eq",0,1,5,5,5,5,0,0,50,45,0,1
"3175",1,2.76380408275872,1,">=A/eq",0,2,2,4,2,3,0,0,45,46,0,1
"3176",1,1.29788986057975,1,">=A/eq",0,2,3,2,4,3,10,10,38,35,2,0
"3177",1,1.90517887612805,0,"None",0,1,4,5,5,5,0,0,51,48,1,0
"3178",1,1.54996539838612,1,">=A/eq",0,3,3,4,3,4,9,10,44,37,3,0
"3179",1,2.39523783139885,1,"O/eq",0,1,4,5,4,4,9,9,63,59,7,0
"3180",1,2.47832449572161,0,"None",0,2,1,1,1,1,9,11,44,38,4,1
"3181",1,1.87035376322456,0,"None",0,1,4,3,4,3,11,9,49,49,0,0
"3182",1,1.72134630824439,1,">=A/eq",0,1,4,2,4,3,9,10,49,44,6,0
"3183",1,1.02533496101387,1,">=A/eq",0,5,4,5,3,4,9,9,46,44,3,0
"3184",1,1.38732108380645,1,"O/eq",0,1,1,4,1,2,10,9,54,53,9,0
"3185",1,2.32213923777454,0,">=A/eq",0,2,4,2,3,3,0,0,41,41,0,1
"3186",1,2.32331100828015,1,">=A/eq",1,1,3,5,4,5,9,9,47,42,3,0
"3187",1,1.03082063118928,1,"O/eq",0,1,5,2,4,2,9,9,53,52,1,0
"3188",1,1.92262710700743,0,">=A/eq",1,1,1,3,3,2,10,10,37,35,3,1
"3189",1,2.04084020317532,1,"O/eq",1,1,5,4,4,3,9,10,51,44,2,0
"3190",1,2.00952687347308,1,"O/eq",1,1,3,3,2,1,9,9,45,43,7,1
"3191",1,2.61889520753175,1,"O/eq",0,1,2,4,2,3,11,10,51,47,3,1
"3192",1,1.95704166893847,1,"O/eq",1,1,3,3,3,1,9,9,52,49,3,1
"3193",1,1.13306539948098,0,"None",1,1,3,2,1,1,9,10,52,42,2,0
"3194",1,1.95481443870813,1,">=A/eq",1,1,3,3,2,4,13,9,47,44,5,1
"3195",1,1.27726991963573,1,">=A/eq",1,1,1,4,5,4,9,10,47,39,4,0
"3196",1,1.74460044829175,1,"O/eq",1,3,1,5,4,5,9,9,38,42,3,0
"3197",1,2.14112536120228,1,">=A/eq",0,1,1,3,2,2,10,10,40,38,6,0
"3198",1,1.83655243762769,1,">=A/eq",1,1,1,3,4,2,9,9,44,43,0,1
"3199",1,2.11425298685208,1,">=A/eq",1,1,5,5,4,5,9,9,50,43,0,1
"3200",1,1.66210954007692,1,">=A/eq",1,1,4,4,5,5,10,9,42,43,0,1
"3201",1,1.4373594429344,1,">=A/eq",1,1,4,2,4,3,9,9,57,46,2,0
"3202",1,1.6384546905756,1,"O/eq",0,4,3,4,1,2,10,10,36,37,5,0
"3203",1,1.78898620023392,1,"O/eq",0,1,4,2,2,3,9,9,50,48,0,0
"3204",1,1.28991231042891,0,"None",0,1,1,1,2,1,0,0,52,51,2,0
"3205",1,2.2282825098373,1,"O/eq",1,1,4,2,4,1,18,15,53,49,1,0
"3206",1,0.993875228567053,0,"None",1,1,2,3,3,3,9,9,46,43,1,0
"3207",1,2.1066746187862,1,"O/eq",1,1,2,4,1,3,9,9,48,42,4,1
"3208",1,2.13528455072083,1,"O/eq",1,1,1,2,3,4,9,9,54,51,2,1
"3209",1,1.25645555998199,1,">=A/eq",0,1,2,4,3,3,10,10,53,49,3,0
"3210",1,1.72302166186273,0,"None",1,1,3,1,1,1,10,10,39,39,2,0
"3211",1,2.10355146671646,1,">=A/eq",0,1,2,4,2,3,9,10,41,39,4,1
"3212",1,0.932470856932923,0,"None",0,1,1,1,1,1,0,0,64,58,4,0
"3213",1,1.77799874264747,1,"O/eq",1,1,1,3,2,3,9,9,46,50,3,1
"3214",1,1.69628224894405,1,">=A/eq",1,1,2,5,4,4,9,10,41,36,1,1
"3215",1,2.32158369012177,1,"O/eq",0,1,5,2,5,3,18,10,41,38,2,0
"3216",1,2.5264662380796,1,">=A/eq",1,1,5,3,4,3,9,10,43,40,2,1
"3217",1,1.33630227157846,0,"None",0,1,1,2,3,1,9,10,47,46,0,0
"3218",1,2.10636487603187,1,">=A/eq",1,1,5,5,4,5,10,11,40,38,0,1
"3219",1,1.44247495895251,0,">=A/eq",0,1,2,1,3,2,10,10,34,33,1,0
"3220",1,2.3153145282995,1,"O/eq",0,1,4,1,3,1,9,9,64,57,4,0
"3221",1,2.48410999961197,1,">=A/eq",1,1,4,5,5,5,9,9,46,47,2,1
"3222",1,2.68802119093016,1,">=A/eq",0,4,3,4,5,4,10,9,57,49,0,1
"3223",1,2.55451342370362,1,">=A/eq",1,1,4,5,4,4,9,9,52,44,3,1
"3224",1,1.91154748736881,1,"O/eq",1,1,1,2,2,2,9,10,44,44,1,0
"3225",1,1.08316902816295,0,"None",1,1,1,3,2,2,9,9,50,47,4,0
"3226",1,0.78195327497087,1,">=A/eq",1,1,3,5,4,4,9,9,46,45,2,0
"3227",1,2.41993020661176,1,"O/eq",1,1,5,4,5,5,9,9,45,41,5,0
"3228",1,2.09077211190015,1,">=A/eq",0,1,4,4,5,5,13,13,61,48,2,1
"3229",1,1.70129318581894,1,"O/eq",1,1,2,5,5,3,10,10,37,35,1,0
"3230",1,2.74969822098501,1,">=A/eq",1,1,4,3,4,5,9,10,40,39,2,1
"3231",1,1.17047836561687,1,">=A/eq",1,1,5,4,4,4,9,11,50,42,4,0
"3232",1,2.23493002238684,1,"O/eq",0,1,3,1,4,2,9,9,55,50,2,0
"3233",1,1.45803080266342,1,"O/eq",0,1,3,2,3,2,9,9,59,51,1,0
"3234",1,1.89826778601855,1,">=A/eq",0,1,4,4,4,5,12,10,42,42,2,1
"3235",1,2.40990770887584,1,">=A/eq",1,1,5,2,3,3,10,10,40,43,2,1
"3236",1,1.74162770505063,1,">=A/eq",1,1,3,4,5,4,10,10,41,39,1,0
"3237",1,1.89870688435622,1,">=A/eq",0,1,3,4,3,4,9,11,49,47,1,0
"3238",1,2.58046549931169,1,">=A/eq",0,1,5,5,5,4,10,10,50,46,2,1
"3239",1,1.87266331491992,0,">=A/eq",1,3,2,2,3,4,9,10,44,35,2,0
"3240",1,2.13062100252136,1,">=A/eq",1,1,3,4,4,3,9,9,46,42,3,0
"3241",1,2.43698060628958,1,">=A/eq",1,4,3,5,4,4,15,13,56,51,2,0
"3242",1,1.48430817690678,0,">=A/eq",1,1,3,4,5,3,9,10,40,39,4,0
"3243",1,2.00334292300977,1,"O/eq",1,1,2,4,2,3,9,9,48,45,3,0
"3244",1,0.975682701682667,1,"O/eq",0,1,3,3,3,3,9,10,52,43,0,0
"3245",1,1.43124480126425,1,">=A/eq",0,1,4,4,5,4,9,9,53,47,0,0
"3246",1,2.20062317373231,0,"None",1,3,5,5,5,5,10,9,47,46,3,1
"3247",1,2.15709023713134,1,">=A/eq",1,1,5,5,4,5,10,10,41,40,1,1
"3248",1,1.91269209585153,0,"None",0,1,3,1,1,1,9,9,38,37,0,0
"3249",1,2.26116678630933,1,">=A/eq",0,1,5,5,5,5,0,0,44,42,0,1
"3250",1,1.28899146965705,1,">=A/eq",1,1,1,2,4,4,9,9,60,49,0,0
"3251",1,1.79193943925202,1,">=A/eq",0,1,2,3,4,2,11,10,51,51,0,0
"3252",1,1.60285647399723,1,">=A/eq",1,1,2,5,4,5,9,9,48,52,1,0
"3253",1,1.80307388002984,1,">=A/eq",1,4,4,4,5,5,9,10,42,39,2,1
"3254",1,2.17225159471855,1,">=A/eq",1,4,4,4,4,4,9,13,40,35,3,1
"3255",1,2.40556674287654,1,"O/eq",1,1,4,4,4,4,11,9,58,53,2,1
"3256",1,1.27564879017882,1,"O/eq",1,1,1,4,5,4,10,9,39,38,3,0
"3257",1,2.34025936527178,1,">=A/eq",1,1,5,5,5,5,10,9,45,43,1,1
"3258",1,2.46440875064582,1,"O/eq",1,1,2,5,2,4,11,10,36,37,3,1
"3259",1,2.18893139623105,1,">=A/eq",0,1,1,3,1,3,10,10,37,34,2,0
"3260",1,2.95029725739732,0,"None",1,1,5,5,5,5,10,11,39,36,3,1
"3261",1,2.10705248662271,1,">=A/eq",0,1,4,3,4,4,10,9,47,43,3,1
"3262",1,2.58523874962703,1,"O/eq",1,1,1,1,1,2,10,10,43,35,3,1
"3263",1,2.00898713781498,1,">=A/eq",0,1,4,5,5,2,0,0,33,32,0,1
"3264",1,1.56609699106775,1,"O/eq",1,1,1,2,2,4,9,10,39,37,3,0
"3265",1,2.3893963212613,1,">=A/eq",1,1,2,2,2,3,11,10,38,37,1,1
"3266",1,1.79486663872377,1,">=A/eq",1,1,1,4,1,3,10,10,35,34,1,0
"3267",1,1.90531442617066,0,"O/eq",0,1,3,4,4,4,0,0,47,47,0,0
"3268",1,2.24202129035257,1,">=A/eq",0,4,5,4,4,4,11,10,45,43,0,1
"3269",1,1.5867106828373,1,">=A/eq",0,4,4,5,5,5,9,10,41,38,3,0
"3270",1,2.4318292865064,1,">=A/eq",1,1,2,5,3,4,9,11,46,44,4,1
"3271",1,1.19476752215996,1,"O/eq",0,2,4,1,1,1,8,10,41,40,2,0
"3272",1,2.55353483138606,1,">=A/eq",1,1,4,3,4,4,9,9,49,46,3,1
"3273",1,1.37168094166555,0,"None",1,1,1,1,2,1,10,10,38,36,1,0
"3274",1,2.53289592103101,1,">=A/eq",1,1,3,5,5,5,9,10,52,53,0,1
"3275",1,2.01942865271122,1,"O/eq",1,4,4,3,5,5,8,12,42,39,1,1
"3276",1,2.30660089477897,1,">=A/eq",0,1,4,5,1,4,9,9,43,42,1,1
"3277",1,1.7233495679684,1,">=A/eq",1,1,2,2,3,2,9,9,45,40,2,0
"3278",1,1.68748192465864,1,"O/eq",1,1,3,1,3,3,9,9,63,46,4,0
"3279",1,2.00441102264449,1,"O/eq",1,1,3,5,4,4,9,10,43,41,3,0
"3280",1,2.00206163548864,0,"None",1,1,1,2,2,2,9,9,46,49,2,0
"3281",1,1.74786465032957,1,">=A/eq",1,1,4,4,4,2,9,10,41,38,3,0
"3282",1,0.735709900036452,1,"O/eq",0,1,1,1,5,1,10,10,39,35,2,0
"3283",1,1.87375500472262,0,"O/eq",1,1,2,1,1,1,9,10,44,38,2,0
"3284",1,1.22689540451392,1,">=A/eq",0,1,2,4,5,4,9,9,46,45,1,0
"3285",1,1.6126332404092,0,">=A/eq",1,1,3,2,3,2,10,10,41,39,2,0
"3286",1,1.53007776709274,0,">=A/eq",0,1,5,2,4,5,9,9,41,44,0,0
"3287",1,1.72080433997326,1,">=A/eq",1,3,5,5,5,5,9,10,43,38,3,0
